225 2 5
0.074228 0.77711 1 0 0 0 0
0.22546 0.87249 1 0 0 0 0
0.30528 0.10141 0 0 0 1 0
0.77901 0.68219 0 0 0 1 0
0.70493 0.73307 0 0 0 1 0
0.364 0.30328 0 0 0 1 0
0.69633 0.79935 0 0 0 1 0
0.78025 0.78415 0 0 0 1 0
0.093461 0.36838 0 0 0 1 0
0.93611 0.72345 0 0 0 1 0
0.95439 0.59201 0 0 0 1 0
0.36105 0.12946 0 0 0 1 0
0.06543 0.30027 0 0 0 1 0
0.6944 0.92036 0 0 0 1 0
0.38778 0.24191 0 0 0 1 0
0.32814 0.20918 0 0 0 1 0
0.64201 0.84784 0 0 0 1 0
0.76985 0.83654 0 0 0 1 0
0.64708 0.93525 0 0 0 1 0
0.57297 0.25176 0 1 0 0 0
0.41206 0.78268 0 1 0 0 0
0.11094 0.71916 0 1 0 0 0
0.47401 0.93543 0 1 0 0 0
0.70593 0.43841 0 1 0 0 0
0.25588 0.59506 0 1 0 0 0
0.80845 0.4176 0 1 0 0 0
0.039185 0.66149 0 1 0 0 0
0.82258 0.37879 0 1 0 0 0
0.31093 0.77076 0 1 0 0 0
0.60263 0.18686 0 1 0 0 0
0.69289 0.084547 0 1 0 0 0
0.73925 0.14167 0 1 0 0 0
0.69866 0.20577 0 1 0 0 0
0.67025 0.22356 0 1 0 0 0
0.53032 0.095829 0 1 0 0 0
0.39123 0.83802 0 1 0 0 0
0.81716 0.42602 0 1 0 0 0
0.79698 0.3546 0 1 0 0 0
0.16481 0.54812 0 1 0 0 0
0.38676 0.73403 0 1 0 0 0
0.37505 0.62104 0 1 0 0 0
0.71319 0.97197 0 0 0 0 1
0.86232 0.88763 0 0 0 0 1
0.070224 0.15881 0 0 0 0 1
0.73162 0.97034 0 0 0 0 1
0.87103 0.93255 0 0 0 0 1
0.86492 0.93575 0 0 0 0 1
0.1584 0.16417 0 0 0 0 1
0.8519 0.94896 0 0 0 0 1
0.43988 0.38057 0 0 1 0 0
0.52925 0.24801 0 0 1 0 0
0.5236 0.63046 0 0 1 0 0
0.97423 0.5432 0 0 1 0 0
0.99152 0.49241 0 0 1 0 0
0.51862 0.090424 0 0 1 0 0
0.45428 0.33706 0 0 1 0 0
0.40385 0.37688 0 0 1 0 0
0.85414 0.53746 0 0 1 0 0
0.48468 0.47292 0 0 1 0 0
0.42867 0.33358 0 0 1 0 0
0.50817 0.0878 0 0 1 0 0
0.56876 0.45172 0 0 1 0 0
0.4709 0.038463 0 0 1 0 0
0.35428 0.49382 0 0 1 0 0
0.55123 0.32701 0 0 1 0 0
0.42375 0.36931 0 0 1 0 0
0.060447 0.49386 0 0 1 0 0
0.63427 0.46552 0 0 1 0 0
0.70688 0.59994 0 0 1 0 0
